Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
147231,2.060119009,0.182614618,-1.81571004,0.52324459,0.196776867,-1.470121051,0.245141534,-0.357940558,0.678064898,-0.499493447,-0.541884022,-0.290008489,-0.519880373,-0.733707486,0.9784207,0.304376226,0.453740859,0.659649812,-0.389827284,-0.22638347,0.176039039,0.653243815,-0.036763685,-0.197496736,0.253647384,-0.092813096,-0.005437235,-0.03091468,6.75,0
118728,0.508148056,0.80436219,-0.58498961,-0.4294958,0.35874671,-0.204494006,-0.504837616,-2.900847761,-0.251947706,-1.015544961,-1.375788947,0.76426552,0.715576699,0.479773321,-0.37862628,0.365256504,-0.601844208,-0.732775788,-0.20063921,0.520581965,-1.603386618,-0.512060611,0.084181868,-0.644811784,0.533771502,0.257061922,-0.037679781,0.134338329,1.98,0
66794,1.004356495,0.358844121,-0.292346596,1.367165191,0.083424403,-0.92121567,0.530245728,-0.230142415,-0.296011858,-0.535141402,0.557063356,0.474165371,0.376191527,-0.68257462,1.071727873,-0.123521949,0.872748083,-0.418475214,-0.962606353,0.062356816,0.020211758,-0.036286476,-0.129056952,0.332695975,0.597180039,-0.359897516,0.019891705,0.058385685,96.09,0
49160,-0.810318092,1.437381363,0.98206627,0.907325266,-0.213839474,-0.536012231,0.331672877,0.325318802,-0.663440631,-0.253598841,-0.213838492,0.01493276,-0.380937033,0.714994183,1.254001233,-0.602216653,0.38737668,-0.376457135,-0.045815452,-0.218415476,0.27969469,0.641070053,-0.043344484,0.405084648,-0.39101752,-0.34815153,-0.211615776,0.09734676,1.6,0
30110,-0.139473859,0.997188374,-0.42158792,0.213928005,2.193065297,4.10387597,-1.20563897,-1.773140554,-1.188693829,-0.599885812,-0.044551376,0.163904746,-0.265531322,1.097018041,1.489337709,0.27049133,-0.391015503,-0.083318258,1.012297524,0.85714545,-1.813551708,-1.473027031,-0.001935271,0.920846841,1.153432849,-0.546424668,0.0334929,0.18668738,18.4,0
32857,-1.963239129,2.143226381,0.778162732,1.194861044,-0.590331885,-0.38588563,0.254676195,0.524439875,0.411199658,1.208021412,-0.120237178,0.712131365,0.143355013,-0.058934731,0.185808799,-1.365543309,0.925056503,-0.941181327,0.373097297,0.611929978,-0.12501951,0.281468798,0.039248095,0.608667674,0.141434127,-0.229317103,0.839513547,0.480798447,10.5,0
129358,2.026713909,-0.347581745,-0.659185964,0.233492477,-0.072584015,0.319452824,-0.595439074,0.027460418,1.304343218,-0.219058278,-1.361653993,0.931290206,1.571842007,-0.511380257,0.472690407,0.185716839,-0.796977759,0.211777769,-0.036773107,-0.090131577,0.162824752,0.763280239,0.058703821,0.084872464,0.045415971,-0.204925697,0.047628135,-0.034085444,9.99,0
164923,2.039005512,-0.177194056,-1.228823776,0.206710281,0.06860913,-0.595212863,0.003260089,-0.090557158,0.429770828,0.258160599,0.51370834,0.586839764,-0.760856979,0.614052399,-0.495512303,0.186734733,-0.58142762,-0.23422604,0.519728495,-0.259346019,-0.267490194,-0.702220079,0.295298664,-0.48818177,-0.317402491,0.211096125,-0.077074803,-0.076539468,1.29,0
76828,-0.151695208,1.391026784,-0.117153996,0.982418585,0.004757835,-1.206156017,0.614243131,0.188524223,-0.61763532,-0.000319916,-0.771419081,-0.144577936,-0.4667428,0.909314474,0.681682436,-0.410809388,0.049078708,-0.021736318,0.383777572,-0.101302826,0.168481851,0.557174378,0.067949678,0.381697181,-0.704821422,-0.410988808,0.312113998,0.167122451,0.89,0
73975,-1.295233041,-0.817615981,1.292615672,-2.010310261,0.747984574,-2.084217359,0.175856592,-0.124231677,-1.3449052,-0.201627995,-0.920534256,-0.70217581,-0.809959181,0.304869255,-0.418966511,-0.820893233,-0.513915707,0.467795956,-2.031609895,-0.365233591,-0.62343258,-1.910821967,0.374807945,0.299174701,-0.367205586,0.288703045,-0.072487964,0.121374696,31.9,0
129244,1.787372649,-1.379037186,-1.618193417,-0.81798817,-0.510363991,-0.728624847,-0.053679628,-0.323304487,-0.53874467,0.682241848,-0.647853803,-0.454217439,0.312835147,0.011871156,0.186053149,0.910721556,0.232464387,-1.819262518,0.664326601,0.449177425,0.070431567,-0.36171883,0.124548589,0.598298357,-0.269174085,-0.47417225,-0.077635692,-0.01175724,238,0
110511,0.197639743,0.465396871,0.961967413,-0.386706106,0.187981579,0.136792849,0.064796567,0.050415889,2.098746766,-1.202842081,-0.522575503,-2.46084037,1.78471178,1.060928851,-0.645633152,0.201855143,-0.028281656,0.726747157,-0.536256791,-0.184966459,0.085689065,0.64287024,-0.100321735,0.428894856,-0.272489044,-0.341971213,0.049547992,0.013064592,12.99,0
151073,-1.240356588,1.401113198,-1.400395713,-2.348467056,-0.227006333,0.029844431,-2.125594826,-4.935798935,-1.620895284,-0.912308201,-1.676326401,-0.667732317,-0.754393253,1.084703982,-0.66479629,1.65068969,0.117027548,-0.889288926,-0.566050672,1.186910162,-1.955005721,2.309973375,0.33663272,0.467644083,-0.783165126,-0.254956623,0.25793514,0.312403536,1,0
62560,1.036363808,-1.449631439,0.274751448,-1.180744468,-1.222404562,0.230332595,-0.858000842,0.110902772,-0.513034021,0.630219896,0.119289895,-0.023634953,0.193216724,0.043218292,0.810182215,-0.263520703,-0.831839154,2.105783789,-0.129445971,-0.022530932,-0.321614153,-0.94140679,-0.138440885,-0.812594388,-0.101478732,1.258923518,-0.090640734,0.028616408,201.9,0
73181,-0.916249942,-0.864213368,1.580700469,-0.690667699,-1.319738483,-0.018919173,0.635766024,0.310397327,1.184923182,-1.237039983,-1.117530834,-1.005751396,-3.024044513,-0.04768575,-0.699528,-0.05992644,0.263710293,-0.671271567,-0.966890694,0.185153813,0.110273931,-0.076151668,0.846174154,0.360397579,-1.178183739,0.59813321,0.045024794,0.214024368,259.88,0
137782,-0.447496629,0.557950109,0.817977161,-0.980438981,0.711087751,-0.875982322,1.633536893,-0.443521791,-0.138059785,-0.7947208,-1.067296562,-0.174357346,-0.412829388,-0.032516375,-0.842630213,-0.185500389,-0.5289811,-0.835442073,-0.485200388,-0.000280424,-0.188935725,-0.449980473,-0.043599891,-0.087146984,-0.138921241,0.147496962,-0.143730772,-0.094049053,67.08,0
25180,-0.422117875,1.085799899,1.692755643,0.184188983,-0.05158195,-0.881704206,0.547212618,-0.101141115,1.009473707,-0.657880143,0.415622518,-2.971281856,0.888234772,1.733441733,0.197005122,0.205107022,0.384655383,0.017077505,-0.184365845,0.007559256,-0.386103237,-0.845832136,0.002252498,0.283782498,-0.243153886,0.035196016,0.23289592,0.113240606,2.67,0
153469,-0.614824716,0.629898391,-0.53895347,-1.931405079,0.267655821,-1.58487426,0.484331218,0.107905408,-1.49482497,-0.712099525,-0.462970693,-0.180693061,1.092085102,-1.354586294,-1.022960682,1.251608633,1.202257866,-1.457931694,-0.201862086,0.172607104,0.046490967,0.019069053,-0.108872526,-0.091202881,0.255677234,-0.366375444,0.130427533,0.000263774,25,0
163147,2.205224802,-0.897476274,-1.468416585,-1.217346583,-0.074105193,0.06694499,-0.641483954,-0.085644694,-0.465359764,0.906556049,-0.123143856,0.172728541,1.009702398,-0.260917494,-0.704764846,1.377578076,-0.466664805,-0.73427449,1.354452366,0.086768956,0.178334983,0.556709287,-0.050771593,-1.397367259,0.100684555,-0.095644714,-0.017468292,-0.07649731,30,0
1508,1.073699411,-0.121290575,1.372427917,1.699681139,-0.910185218,0.33546081,-0.539173353,0.262779401,0.937922129,-0.210517416,0.603181003,1.809032765,-0.076896656,-0.620788617,-2.704419708,-0.732143524,0.303294097,-0.513584999,0.744452383,-0.163128701,-0.377092128,-0.656579914,0.067424297,0.538141613,0.452329402,-0.569455294,0.074064333,0.023834587,6.46,0
126789,-0.245064428,1.133883059,-0.795446557,-0.216833553,0.280189533,-1.159005605,1.167148246,-0.249195223,0.466617941,-0.363168115,-0.729129469,-1.009368792,-1.401859118,-0.676695622,0.927717474,0.048551932,0.518839268,0.774423068,-0.264395767,0.010487005,0.213494053,0.88862347,-0.15084422,-0.186402841,-0.329942482,-0.133074818,0.387320047,0.247522221,72.5,0
158187,-1.586307746,0.807233039,-1.216734742,-0.53943381,-0.27720262,-0.377770424,0.25442003,0.885814922,0.273901611,-1.609807902,0.395898489,-0.675736169,-3.117103924,-0.43523633,-0.789636461,0.656028337,1.348013367,1.040035118,0.140749076,-0.668071218,-0.134620163,-0.699364249,-0.133445903,0.512434881,0.065673249,-0.155358305,-0.586549306,-0.172264305,118.3,0
167249,-0.921456161,0.807313739,0.66398461,-0.655947239,0.083647394,-1.860153815,0.765227578,0.121397098,-0.515952179,-1.105929265,-0.358625581,0.652633178,0.020248749,0.507828337,-0.853384509,-0.072093901,-0.103138845,-1.035813006,-0.872383062,-0.236557225,-0.054792923,-0.387574184,0.142012273,0.933086242,-0.60867788,-0.019690708,-0.036139409,0.056999645,9.99,0
53272,-0.866923973,0.463660306,1.059952567,-1.145843871,0.581793108,-0.803476401,1.1161285,-0.128011485,-0.485614755,-0.905562764,-1.399691015,-0.991995909,-0.987222595,0.400476174,0.439751348,0.498244121,-0.676423901,-0.110562873,-0.113947031,0.087125839,-0.044512111,-0.430157423,-0.24643399,-0.431761583,0.553758473,0.974667042,-0.123164033,0.035059669,69.97,0
124153,1.917693649,-0.421875345,-1.660221136,0.724502202,0.018687808,0.103442176,-0.61890108,0.131121975,-0.552474595,0.253624014,0.753775546,-0.014622736,-0.127352392,-2.014847993,-0.187299633,-0.351763163,1.008176923,2.888547436,-1.219172448,-0.437165189,-0.374482868,-0.652281742,0.152407492,-0.000298103,-0.174736328,-0.699847028,0.073080487,0.021294031,76.4,0
52948,1.093863288,0.024777884,1.025668567,1.419087918,-0.530363156,0.225155993,-0.377004726,0.091670127,0.527198076,-0.202296329,-0.408030011,1.15043533,1.215970634,-0.495873106,0.133126864,-0.404248738,0.006483365,-0.608154205,-0.660244923,-0.061387892,0.140288894,0.698244178,-0.136262402,0.150326659,0.608282888,-0.176247902,0.080178006,0.032233964,25,0
109529,2.020754456,-0.164586373,-0.536938868,0.173874962,0.026102939,0.221466009,-0.615642022,0.004505194,2.291419423,-0.459188535,1.200704277,-1.184814,2.661421247,1.480985865,-0.343075174,0.589988122,-0.540738449,0.923385239,0.249094564,-0.195607458,-0.268817885,-0.371388712,0.221584878,-1.193740053,-0.270049579,-0.916214525,0.036013309,-0.052489337,2.12,0
38602,1.322759346,-1.401793931,0.394166942,-1.616558258,-1.22677535,0.496622019,-1.312554049,0.146012431,-1.892357446,1.501739193,0.757939655,-0.117702034,1.176025875,-0.411632481,0.402298438,-0.020060366,0.072720133,0.572692807,-0.227207146,-0.123156868,0.017133535,0.3195572,-0.159976296,-0.79788047,0.337608232,-0.049562857,0.052540826,0.019774712,89,0
67055,-2.285331318,1.438279028,1.756658273,0.242325792,-0.354179293,0.730543932,0.348877872,-0.961678593,2.089873912,2.466501035,1.453896624,0.498355251,-0.722760667,-1.465980724,-0.299076331,-0.632245556,-0.603329275,-0.09279321,-0.207861768,-0.312196469,0.334813331,0.669891599,0.06203715,0.185194227,-1.076045472,-0.902408,-3.11533137,-0.411192508,13.53,0
28333,1.193601841,0.175786068,0.140832436,0.459737124,-0.05542675,-0.114009195,-0.16947258,0.159833467,-0.057052275,-0.127874767,1.38946802,0.368981195,-0.820191999,0.116425427,0.77900582,0.525136674,-0.040042022,-0.023044951,-0.136497812,-0.155804882,-0.241674307,-0.745140223,0.118234296,-0.375758623,0.12339246,0.130430523,-0.01727607,0.011669013,1.29,0
167137,1.932203232,0.105736123,-1.710198303,1.118617365,0.819808329,0.248440449,0.008921154,-0.010631757,0.282285986,-0.177718448,0.10913372,0.918192814,1.11081085,-1.135584439,-0.371122983,0.914455922,-0.326458893,1.092751232,0.111111229,-0.02525502,-0.067331818,-0.085549217,-0.062712492,-1.552915749,0.144757831,-0.635318096,0.041874676,-0.026087375,51.82,0
9214,-2.099130683,2.290419643,0.705854797,1.273982472,-1.118780225,2.513369932,-3.801407225,-8.335280255,2.316898766,0.386457989,1.804542492,-0.904231287,0.729948806,1.737785742,-1.390648992,-1.154158385,2.326681096,0.110892512,1.446722644,-1.737859596,8.217871462,-2.852566159,0.909538841,-0.11223814,0.582029386,0.839003662,0.51967962,0.302957374,0.01,0
136257,2.035264621,-0.129772325,-1.186158171,0.216999078,0.089187373,-0.621147818,0.04568471,-0.129676312,0.332480394,0.240299359,0.680910964,0.935008564,-0.162306429,0.496599373,-0.567747608,0.137475194,-0.590738905,-0.332252793,0.489176245,-0.2232991,-0.256075554,-0.638997323,0.297027473,-0.400909456,-0.305986322,0.204722213,-0.072912871,-0.074582449,0.89,0
162487,2.072177993,-0.398289225,-0.834729673,0.153613633,0.011530377,0.435589218,-0.656823783,0.079050784,1.469409133,-0.181263788,-1.91587009,0.303800114,0.744661976,-0.362803964,0.551941663,0.400054252,-0.944560587,0.537768061,0.190435687,-0.138937231,0.117821313,0.596536171,0.018748675,-0.281746156,0.084185167,-0.182213098,0.039010006,-0.040299649,4.99,0
122249,-0.849303716,-0.559849514,0.716278707,-2.002065676,-0.627553014,-0.831766551,-0.872740367,0.673055397,-0.685469961,0.017371441,0.464404616,-0.405757199,-0.983002123,0.061091808,-1.090550493,1.686624826,-0.096889148,-0.546490434,-0.169926331,0.110790192,0.449949139,0.95184147,-0.127241786,0.013473828,0.124780858,-0.178385008,0.095637231,-0.157237649,19.95,0
1616,-2.029383036,-0.484746469,0.610536464,-0.467025586,-1.210294546,-0.272514572,-0.246713071,0.908080534,0.670910823,-1.424638605,-1.930472145,0.090797663,-0.556958896,0.043065184,-0.903609264,0.541532662,0.018736732,-0.165733447,0.123453238,-0.403533828,-0.058735715,-0.183873433,0.640416538,-0.06630301,-0.771341008,0.710195762,-0.024923549,-0.351647532,112.18,0
34917,1.339110294,-0.79555982,0.851154268,-0.809707687,-1.364949425,-0.228601973,-1.175228198,0.144603867,-0.522822664,0.795769878,0.954725086,-0.451903387,-0.456418718,-0.122115846,0.52111331,1.808606997,-0.273180339,-0.156588291,0.640637195,0.081213512,0.407480415,1.042789343,-0.153841662,0.033610076,0.413554962,-0.044836388,0.026878609,0.012179138,19.95,0
170857,1.974679867,-0.334727469,-0.202017438,0.525105828,-0.744030519,-0.603513007,-0.530556493,-0.1216423,1.319781463,-0.194340508,-0.811441175,1.012733346,1.097679332,-0.393283173,0.365063864,0.02371574,-0.550083283,0.071836876,-0.244099201,-0.15898513,0.205966117,0.901163806,0.108483314,0.098626454,-0.064998618,-0.219069643,0.048205979,-0.034033421,9.99,0
55980,0.698428213,-0.93169441,0.133328606,0.783961179,-0.730792572,-0.126756125,0.118855032,0.026832096,0.378763425,-0.138350588,0.593730608,0.547316139,-0.992113915,0.342482452,-0.715876535,0.125428211,-0.271045769,0.035579085,0.58735107,0.388006738,-0.075465056,-0.728672938,-0.23929724,0.036077797,0.279431264,0.326168065,-0.089391891,0.043384437,273.42,0
116520,2.057715628,-0.093411455,-1.10514206,0.396865244,-0.117538117,-1.099166605,0.138991571,-0.279685299,0.611454739,0.077751601,-0.828723531,0.20124119,-0.367671378,0.36450151,0.140860145,-0.122565301,-0.232143238,-0.881535968,0.103700977,-0.256222019,-0.292966248,-0.724585522,0.343350085,-0.095827744,-0.319005899,0.206886208,-0.070564289,-0.062124213,1.98,0
66030,-1.296644157,0.463237794,2.319948013,-1.224178244,-0.374589067,0.781035035,-0.253823276,-0.385727202,0.371811884,-0.862583032,0.703070189,0.633245133,-0.525721684,-0.329162355,-0.659767822,0.344265313,-0.30947792,-0.095398651,-0.20751278,-0.348093576,0.735515659,-0.235527664,-0.195494278,-0.246506423,0.051560384,0.93646547,-0.051509864,0.021942027,44.22,0
147264,2.099476317,0.128073701,-2.009692691,0.383771304,0.416390025,-1.148945114,0.208822711,-0.3068262,0.760982193,-0.44837603,-1.105678288,-0.595601349,-0.693195898,-0.607961883,1.037665066,0.442463943,0.191826531,0.825219505,-0.167595939,-0.229892495,0.142662337,0.546167334,-0.098798009,-0.740509328,0.316937511,-0.058210686,-0.009141878,-0.03933519,6.5,0
162368,-1.687845719,1.602635153,0.604673577,-0.950355401,-0.527887188,0.001477105,-0.539117886,0.136381234,0.044037381,-0.873212325,-1.342723535,0.442304416,0.456643729,0.265423541,0.0868772,0.680216487,-0.280152023,-0.163887329,-0.155515446,-0.33127791,0.658035177,-0.793000873,0.218462633,0.646802079,-0.309959213,0.256095388,-0.163951699,0.07059099,9.99,0
147582,-1.66944617,0.067087607,-0.632483645,-0.165717088,2.792996555,4.370368639,0.125648583,0.776476241,0.604818217,0.10200235,-0.873401793,0.059211686,-0.459053688,-0.445710255,-0.968219601,-1.00659881,-0.047391369,-0.127686942,0.290632805,-0.768455898,0.211326764,1.345323681,0.034098999,0.779995236,0.427875049,-0.21505305,-0.34827221,0.1097843,48.29,0
27081,1.265527394,-0.991200511,0.607514943,-0.735474381,-0.828012685,0.816208687,-1.055469437,0.178890658,-0.276503933,0.475961759,-0.037185014,0.838027022,1.761373722,-1.092716419,-1.444359145,1.260548378,-0.131186486,-0.788737945,1.675425751,0.337033329,0.024024949,0.142022705,-0.247375614,-0.917074359,0.55968592,-0.191574532,0.046045876,0.016493096,76.07,0
142726,2.061742846,-0.996327714,-0.362190448,-1.609704182,-1.020801458,-0.205852005,-1.136634021,0.062045651,2.728477772,-0.997562967,-1.628386285,0.511370545,0.564917423,-0.474981938,1.660031239,0.306243164,-0.897475101,0.919217411,0.740135205,-0.103888086,0.185131059,0.820039708,0.036287375,-0.95233986,-0.196102655,-0.118780834,0.067833276,-0.037063559,19.99,0
81257,1.257245061,0.447387799,0.330501425,0.679817439,-0.253944502,-1.039366798,0.174650676,-0.277019705,-0.162970266,-0.320734214,0.149636516,0.920987783,1.520083769,-0.54514443,0.952478447,0.419455716,-0.081112746,-0.456061376,-0.20517991,0.002668443,-0.27297166,-0.725099793,0.112996594,0.3752307,0.260496455,0.090392612,-0.01466264,0.033579643,1.98,0
74895,1.183534153,0.349165678,0.399769695,1.188163267,-0.078341424,-0.385413464,0.111595984,-0.106160097,-0.136487103,-0.003356701,-0.063736926,0.67111157,0.805037985,0.200811203,1.103426746,-0.179177108,-0.239122656,-0.613918101,-0.839826783,-0.114686985,0.109366458,0.429381027,-0.092407948,0.112218463,0.626059201,-0.254414997,0.039063474,0.021105423,8.36,0
147407,1.966286976,-0.425142174,-1.663637647,0.328020566,-0.134073985,-1.131997363,0.207164858,-0.125573835,0.62503038,0.335443928,0.388995331,-0.670647586,-3.516380727,1.276470937,-0.730864774,-0.290296924,-0.030730063,-0.084465053,0.431416054,-0.370846875,0.006724647,-0.035128603,0.096031803,-0.002506837,-0.026830469,0.662655518,-0.134109014,-0.089395107,39.99,0
77983,0.830972784,-0.629716245,1.503366515,1.846073205,-1.24462685,0.584137464,-0.718181883,0.296373591,1.357223947,-0.409642993,-0.787466138,0.953687106,-0.05823915,-0.820052947,-1.03216125,-0.864301525,0.605131603,-0.68382739,-0.473651294,0.03485712,0.167531918,0.726310003,-0.204487872,0.465343208,0.537654376,-0.126090289,0.088095679,0.052930666,122.54,0
76256,-1.510198419,0.253663113,1.052933042,2.943614396,1.476093577,-0.232587511,0.847660011,-0.31386164,-1.913634351,0.754783766,-0.998899213,-0.034605534,1.684017583,0.11961473,1.021175981,-0.157053878,-0.228292718,0.029989149,1.291224875,0.082446322,-0.002035047,0.19099964,-0.579049102,-0.347666137,0.587267628,0.449548688,0.179502025,-0.046156043,172.72,0
142509,-2.071197686,1.861392254,0.160932359,-0.761763909,-0.705779596,0.540349607,-1.459384686,-2.289235213,0.320596252,-0.872493361,-2.050291857,0.631318551,0.849541768,0.180770409,-0.231486961,0.693064008,-0.262761574,0.483203108,-0.186701872,-0.962767918,3.414066504,-0.105260651,0.177024166,-0.621821472,-0.186729976,0.637493374,-0.087825329,0.040748888,14.9,0
61012,1.245525278,-0.015100691,0.172602538,0.166341926,-0.506458799,-0.927564526,0.047181227,-0.113832862,0.069392497,0.002523624,1.272416682,0.708564758,-0.84705772,0.497324067,-0.543773229,-0.129655005,-0.084697204,-0.25009769,0.515591771,-0.137275758,-0.031484714,-0.007015877,-0.063551561,0.609736663,0.468311263,1.062799656,-0.101216552,-0.016988085,2,0
39033,-0.954213933,0.072802485,1.776236902,-1.111934731,-2.353894032,0.295412885,2.731382028,-0.889934773,0.413561567,-0.637559972,0.019121345,-0.317076623,0.017685197,-0.729194855,0.884077059,0.787951762,-0.980888735,-0.191424302,-0.949724059,-0.208039738,-0.103536378,0.286231714,0.065963705,0.78443333,-0.553633073,0.670803142,-0.281751225,-0.436044005,472,0
33124,1.05914486,-0.185362524,1.214392679,1.729536396,-0.707793936,0.606657425,-0.512045627,0.275653179,1.233500895,-0.424921778,-1.088290555,1.04101622,-0.155401493,-0.761947772,-1.71439899,-1.150374127,0.76849748,-1.36511151,0.170299172,-0.180123841,-0.407789015,-0.716141076,0.073844552,0.085124088,0.42561027,-0.511231448,0.090000772,0.030859914,21.35,0
69446,-0.214296372,-0.674149808,1.389575711,-1.892505955,-1.10114971,0.524092197,-0.271119877,0.135808169,-2.630975295,1.166239238,0.094408081,-1.182925163,0.194501585,-0.233683958,0.432171711,0.052893264,0.056306257,1.134831091,1.297273848,0.116964354,-0.293237823,-0.777323531,0.079296325,-0.909002131,0.193876241,-0.220144989,-0.01588804,-0.019871228,126.83,0
125324,1.662869348,-0.511860144,-0.590662275,1.566329075,-0.145763805,0.247099362,-0.021470611,-0.026467643,0.943848727,-0.132051141,-1.090239429,1.427862428,1.213059691,-0.520319962,-1.25330731,-0.486238242,-0.111131156,-1.057738631,0.118652928,0.112188531,-0.425301196,-1.215923072,0.330522227,0.632268719,-0.313842366,-1.152646228,0.034693298,0.003712046,151.48,0
71195,-0.309114033,-3.186500291,-0.874239167,0.262637354,-1.675739951,-0.716458475,1.033988899,-0.592474251,-1.07945671,0.175588859,-0.527469498,0.621736369,1.47336374,-0.010679284,-0.059394658,-1.734979258,0.274120736,0.633790215,-0.754859593,1.382724114,0.102183851,-1.059918403,-0.801311454,0.522594157,0.146986904,0.992880145,-0.228996035,0.155194447,894.92,0
143059,2.059349206,-0.084455737,-1.594019432,0.192556067,0.599163156,-0.328437964,0.296396971,-0.300985136,0.374651206,-0.010035341,-1.200439281,1.019276102,1.724787733,-0.120165717,-0.298664646,-0.101717926,-0.554088712,-0.81872624,0.459879577,-0.009077248,-0.26327228,-0.616058939,0.185816704,0.142770577,-0.04056208,0.274437519,-0.074934279,-0.054203438,35.55,0
41453,1.149600398,-1.002425795,0.078431812,-0.48728003,0.884125442,4.519844643,-1.697397218,1.267410244,1.767508389,-0.523197153,-1.099623985,0.589091324,-0.200122186,-1.034633455,-1.290740276,-0.106504138,-0.018624453,-0.081039387,0.963742526,0.084452357,-0.153502551,-0.162490263,-0.096786647,1.123282848,0.414493487,1.141838048,0.003168627,0.016144836,38.16,0
137110,-4.091634978,3.023840453,-2.312602024,-0.92116932,0.774073208,1.665756162,-2.32642713,-10.06396975,0.535668536,0.93836612,0.102425723,1.33108859,-0.500507134,0.689087948,-1.709970724,-0.181527422,-0.086486965,0.009439914,0.165554231,-1.611500413,5.571897036,-1.164498043,1.444963884,0.13808313,-0.817855811,0.02850932,-0.980228022,-0.816513119,16.95,0
169897,2.219928331,-1.715654174,-1.358673478,-1.597646974,-0.688324714,0.713765809,-1.230309888,0.147605915,-0.827619754,1.50333967,-0.796054281,-0.327749753,-0.284392642,-0.62176719,-2.574784764,-0.933227664,0.631402447,0.000897664,1.184666827,-0.372993491,-0.525226899,-0.929432239,0.187053935,-0.395045689,-0.088244843,-0.30887087,0.005900613,-0.061547471,54.01,0
63548,1.386685245,-0.433768058,-0.24600392,-0.619912966,-0.62370569,-0.929561797,-0.148950066,-0.194799889,-0.992824634,0.723591012,-0.484561903,-0.793002743,-1.103407647,0.631257473,1.011729368,-1.824127666,0.455556143,0.374024611,-0.991394782,-0.600797104,-0.397749642,-0.688167067,0.041888393,0.087583823,0.319804438,1.105948629,-0.080561926,-0.010356117,9,0
91532,1.973885522,0.139870146,-0.666834561,2.173747561,0.017052862,-0.638308851,-0.014284716,-0.390569538,0.60121205,0.760332724,0.044782842,-2.263516346,2.743537251,1.259591256,-1.508965501,0.7638169,0.205542815,-0.581382185,-1.154646307,-0.096596859,0.078345103,0.550672124,0.072052977,0.154582625,-0.268655942,2.438432528,-0.230083361,-0.085945129,36.16,0
50875,1.387074454,-1.529865998,1.158449477,-1.45435751,-1.888451813,0.60509246,-1.901095269,0.257689683,-1.2032677,1.429759138,0.192765094,-0.073096395,1.220567022,-1.000042713,-0.282048304,0.327573591,-0.133295648,1.288308561,0.160038584,-0.167594369,0.055027219,0.621938085,-0.181402042,-0.491631645,0.349433643,0.024091781,0.087155504,0.026395803,50,0
94042,2.007261508,0.107343501,-3.279226544,0.338815551,3.209090619,3.037992894,0.19075464,0.463073328,0.927006978,0.020124056,0.940410768,-2.359205932,1.324334185,2.493775316,-0.185632976,-0.584091783,0.237223943,-0.251801877,-0.723436995,-0.191442433,0.038966055,0.29674779,-0.039435204,0.652840188,0.565909629,-0.436614147,-0.051163228,-0.074279936,36,0
125385,0.305435688,-0.014244389,-0.860284442,-2.311969551,0.139404878,0.203685262,-1.069244094,-2.688914189,-1.367273524,-0.220637415,0.100201877,-0.390460291,-0.689806332,0.688458154,-0.960715085,1.827327228,-0.574785076,-0.463261123,-0.181746085,0.648801389,-0.762235826,1.58773928,-0.238765602,0.123521083,0.60247181,-0.070188641,0.103928975,0.298194372,40.85,0
67176,1.01841182,1.036663009,-1.689813707,1.315475833,1.698436056,0.528806549,0.331714502,0.364538762,-0.711797939,-1.57028828,3.463017821,0.538411363,-0.378095385,-3.04549518,1.468911143,-0.029741514,3.664588481,-0.105189589,-2.097944321,-0.167555416,-0.040237593,0.096171574,-0.09254897,-1.345663706,0.510304957,-0.182673523,0.107058302,0.071818003,0.89,0
166063,1.720245135,-0.609748735,-0.61869351,0.696962424,-0.736988196,-0.844467388,-0.1227817,-0.087107571,0.557072105,0.212926176,1.300989677,0.951290197,-0.673007092,0.479105022,-0.382487012,0.091963348,-0.37089783,-0.088602577,-0.15269838,-0.043845898,0.112268202,0.177344851,0.199158858,0.499586147,-0.388879168,0.160801919,-0.062867537,-0.03984886,116.8,0
73678,-0.820921528,0.572614038,2.047231063,0.025542161,0.436527778,-0.540910574,0.282369396,0.093849923,-0.187275529,-0.702307997,-1.070423829,-0.195229858,0.103595037,-0.041340599,0.731316345,0.754269255,-1.011431345,0.320837911,-0.774527318,-0.031786687,0.021553913,-0.0950149,-0.153644158,-0.158692172,0.020820286,-0.623516717,0.105863707,0.12446836,2.5,0
144132,1.888553097,-0.640515951,-0.310002682,0.573121106,-0.948142341,-0.547815952,-0.651404444,0.018562222,1.659173328,-0.15158289,-1.162162355,-0.163194414,-1.114736926,0.055203589,0.661277787,0.06557419,-0.369842595,0.323867195,-0.339356071,-0.225578606,0.265255773,0.890785301,0.06874748,-0.009918742,-0.118570209,-0.151298498,0.029259651,-0.033590245,49.95,0
141309,0.185667516,1.825484999,0.202814437,4.168383608,1.473890901,0.237865792,1.286925739,-0.201278268,-3.050308781,1.780170129,0.5454595,0.111964914,0.803641526,0.851104424,-0.232472707,-0.343211506,-0.182958835,0.366131627,1.613697071,0.194604763,0.253222013,0.800116013,-0.282517009,-0.295607843,-0.393643274,0.439359779,0.182857056,0.183485258,1,0
